time2,int_Lheel_inter,int_Lheel_ext,int_Lmiddle_inter,int_Lmiddle_ext,int_Lfinger
0.7087554931640625,0,0,0,0,0
0.7116937637329102,0,0,0,0,0
0.715684175491333,0,0,0,0,0
0.718055009841919,0,0,0,0,0
0.7203423976898193,0,0,0,0,0
0.7263050079345703,0,0,0,0,0
0.7285966873168945,0,0,0,0,0
0.7308986186981201,0,0,0,0,0
0.7362756729125977,0,0,0,0,0
0.7396812438964844,0,0,0,0,0
0.7426102161407471,0,0,0,0,0
0.7468364238739014,0,0,0,0,0
0.749011754989624,0,0,0,0,0
0.7512392997741699,0,0,0,0,0
0.7537736892700195,0,0,0,0,0
0.7593004703521729,0,0,0,0,0
0.7622225284576416,0,0,0,0,0
0.7650890350341797,0,0,0,0,0
0.7681655883789062,0,0,0,0,0
0.7717394828796387,0,0,0,0,0
0.7752916812896729,0,0,0,0,0
0.7791402339935303,0,0,0,0,0
0.7831487655639648,0,0,0,0,0
0.7851724624633789,0,0,0,0,0
0.790177583694458,0,0,0,0,0
0.7923405170440674,0,0,0,0,0
0.7944545745849609,0,0,0,0,0
0.7965312004089355,0,0,0,0,0
0.799008846282959,0,0,0,0,0
0.8022067546844482,0,0,0,0,0
0.8052079677581787,0,0,0,0,0
0.8075220584869385,0,0,0,0,0
0.8098807334899902,0,0,0,0,0
0.8122632503509521,0,0,0,0,0
0.8156051635742188,0,0,0,0,0
0.8191392421722412,0,0,0,0,0
0.8221814632415771,0,0,0,0,0
0.8261587619781494,0,0,0,0,0
0.8290035724639893,0,0,0,0,0
0.8311476707458496,0,0,0,0,0
0.8335950374603271,0,0,0,0,0
0.8360683917999268,0,0,0,0,0
0.8381881713867188,0,0,0,0,0
0.8410329818725586,0,0,0,0,0
0.84360671043396,0,0,0,0,0
0.8462040424346924,0,0,0,0,0
0.8485774993896484,0,0,0,0,0
0.850926399230957,0,0,0,0,0
0.8542659282684326,0,0,0,0,0
0.8586604595184326,0,0,0,0,0
0.8624842166900635,0,0,0,0,0
0.8650228977203369,0,0,0,0,0
0.868920087814331,0,0,0,0,0
0.8713040351867676,0,0,0,0,0
0.8736872673034668,0,0,0,0,0
0.8786299228668213,0,0,0,0,0
0.8838443756103516,0,0,0,0,0
0.8861722946166992,0,0,0,0,0
0.8888347148895264,0,0,0,0,0
0.8918156623840332,0,0,0,0,0
0.8942210674285889,0,0,0,0,0
0.8987574577331543,0,0,0,0,0
0.9020709991455078,0,0,0,0,0
0.9046671390533447,0,0,0,0,0
0.907341480255127,0,0,0,0,0
0.9116709232330322,0,0,0,0,0
0.9158053398132324,0,0,0,0,0
0.9201161861419678,0,0,0,0,0
0.9258759021759033,0,0,0,0,0
0.9435126781463623,0,0,0,0,0
0.9492597579956055,0,0,0,0,0
0.9522840976715088,0,0,0,0,0
0.9556562900543213,0,0,0,0,0
0.9612302780151367,0,0,0,0,0
0.9662661552429199,0,0,0,0,0
0.9728600978851318,0,0,0,0,0
0.9754936695098877,0,0,0,0,0
0.9781379699707031,0,0,0,0,0
0.9822497367858887,0,0,0,0,0
0.9848930835723877,0,0,0,0,0
0.9881768226623535,0,0,0,0,0
0.9914631843566895,0,0,0,0,0
0.9955112934112549,0,0,0,0,0
0.9989843368530273,0,0,0,0,0
1.0042734146118164,0,0,0,0,0
1.0089359283447266,0,0,0,0,0
1.0120906829833984,0,0,0,0,0
1.0145909786224365,0,0,0,0,0
1.0206348896026611,0,0,0,0,0
1.023258924484253,0,0,0,0,0
1.0260260105133057,0,0,0,0,0
1.0297691822052002,0,0,0,0,0
1.0323317050933838,0,0,0,0,0
1.0351829528808594,0,0,0,0,0
1.0381951332092285,0,0,0,0,0
1.0417273044586182,0,0,0,0,0
1.0453495979309082,0,0,0,0,0
1.0498857498168945,0,0,0,0,0
1.0530695915222168,0,0,0,0,0
1.0565063953399658,0,0,0,0,0
1.0594964027404785,0,0,0,0,0
1.0649113655090332,0,0,0,0,0
1.0676360130310059,0,0,0,0,0
1.0735719203948975,0,0,0,0,0
1.076345443725586,0,0,0,0,0
1.0789575576782227,0,0,0,0,0
1.0816035270690918,0,0,0,0,0
1.0849213600158691,0,0,0,0,0
1.0877726078033447,0,0,0,0,0
1.0917675495147705,0,0,0,0,0
1.0967140197753906,0,0,0,0,0
1.0995938777923584,0,0,0,0,0
1.1023471355438232,0,0,0,0,0
1.1063308715820312,0,0,0,0,0
1.1116375923156738,0,0,0,0,0
1.1193923950195312,0,0,0,0,0
1.122631311416626,0,0,0,0,0
1.130002498626709,0,0,0,0,0
1.132833480834961,0,0,0,0,0
1.1356728076934814,0,0,0,0,0
1.138319492340088,0,0,0,0,0
1.1462981700897217,0,0,0,0,0
1.1504778861999512,0,0,0,0,0
1.1533033847808838,0,0,0,0,0
1.1575660705566406,0,0,0,0,0
1.160193920135498,0,0,0,0,0
1.1634910106658936,0,0,0,0,0
1.1678895950317383,0,0,0,0,0
1.172393798828125,0,0,0,0,0
1.1753411293029785,0,0,0,0,0
1.1787571907043457,0,0,0,0,0
1.182185173034668,0,0,0,0,0
1.1860079765319824,0,0,0,0,0
1.1907763481140137,0,0,0,0,0
1.194598913192749,0,0,0,0,0
1.1976332664489746,0,0,0,0,0
1.2346560955047607,0,0,0,0,0
1.2467765808105469,0,0,0,0,0
1.2633769512176514,0,0,0,0,0
1.2683959007263184,0,0,0,0,0
1.2758214473724365,0,0,0,0,0
1.2797365188598633,0,0,0,0,0
1.2838380336761475,0,0,0,0,0
1.2881295680999756,0,0,0,0,0
1.2915120124816895,0,0,0,0,0
1.2948458194732666,0,0,0,0,0
1.2976539134979248,0,0,0,0,0
1.301330804824829,0,0,0,0,0
1.30743408203125,0,0,0,0,0
1.3125660419464111,0,0,0,0,0
1.3156778812408447,0,0,0,0,0
1.3185760974884033,0,0,0,0,0
1.3217065334320068,0,0,0,0,0
1.3246612548828125,0,0,0,0,0
1.329421043395996,0,0,0,0,0
1.341566562652588,0,0,0,0,0
1.346740961074829,0,0,0,0,0
1.351207971572876,0,0,0,0,0
1.3542509078979492,0,0,0,0,0
1.3575637340545654,0,0,0,0,0
1.3599538803100586,0,0,0,0,0
1.3660931587219238,0,0,0,0,0
1.377007246017456,0,0,0,0,0
1.3832464218139648,0,0,0,0,0
1.3889968395233154,0,0,0,0,0
1.3940000534057617,0,0,0,0,0
1.4064486026763916,0,0,0,0,0
1.4122490882873535,0,0,0,0,0
1.4252240657806396,0,0,0,0,0
1.4319677352905273,0,0,0,0,0
1.441148281097412,0,0,0,0,0
1.4471638202667236,0,0,0,0,0
1.4508438110351562,0,0,0,0,0
1.4537875652313232,0,0,0,0,0
1.4566340446472168,0,0,0,0,0
1.462717056274414,0,0,0,0,0
1.4656269550323486,0,0,0,0,0
1.4683880805969238,0,0,0,0,0
1.4737377166748047,0,0,0,0,0
1.4797117710113525,0,0,0,0,0
1.4867451190948486,0,0,0,0,0
1.490178108215332,0,0,0,0,0
1.4931857585906982,0,0,0,0,0
1.4962947368621826,0,0,0,0,0
1.5000362396240234,0,0,0,0,0
1.505059003829956,0,0,0,0,0
1.5089149475097656,0,0,0,0,0
1.512967586517334,0,0,0,0,0
1.5196921825408936,0,0,0,0,0
1.5233418941497803,0,0,0,0,0
1.5273630619049072,0,0,0,0,0
1.530247688293457,0,0,0,0,0
1.5361747741699219,0,0,0,0,0
1.5391840934753418,0,0,0,0,0
1.5469551086425781,0,0,0,0,0
1.5500578880310059,0,0,0,0,0
1.5568335056304932,0,0,0,0,0
1.5599405765533447,0,0,0,0,0
1.5648956298828125,0,0,0,0,0
1.568972110748291,0,0,0,0,0
1.5752427577972412,0,0,0,0,0
1.5918352603912354,0,0,0,0,0
1.6050808429718018,0,0,0,0,0
1.6129636764526367,0,0,0,0,0
1.620518445968628,0,0,0,0,0
1.6271617412567139,0,0,0,0,0
1.6334190368652344,0,0,0,0,0
1.6414272785186768,0,0,0,0,0
1.6475777626037598,0,0,0,0,0
1.6532893180847168,0,0,0,0,0
1.6583714485168457,0,0,0,0,0
1.6656060218811035,0,0,0,0,0
1.6722352504730225,0,0,0,0,0
1.6769757270812988,0,0,0,0,0
1.6802797317504883,0,0,0,0,0
1.6840190887451172,0,0,0,0,0
1.6934599876403809,0,0,0,0,0
1.6972274780273438,0,0,0,0,0
1.7029030323028564,0,0,0,0,0
1.7094619274139404,0,0,0,0,0
1.717773675918579,0,0,0,0,0
1.7255868911743164,0,0,0,0,0
1.7315163612365723,0,0,0,0,0
1.7348577976226807,0,0,0,0,0
1.7455673217773438,0,0,0,0,0
1.7525029182434082,0,0,0,0,0
1.7593138217926025,0,0,0,0,0
1.7626490592956543,0,0,0,0,0
1.765845537185669,0,0,0,0,0
1.7693686485290527,0,0,0,0,0
1.7726521492004395,0,0,0,0,0
1.7762513160705566,0,0,0,0,0
1.7810978889465332,0,0,0,0,0
1.7867465019226074,0,0,0,0,0
1.7904129028320312,0,0,0,0,0
1.7961280345916748,0,0,0,0,0
1.799811601638794,0,0,0,0,0
1.804276943206787,0,0,0,0,0
1.814103126525879,0,0,0,0,0
1.8224644660949707,0,0,0,0,0
1.8296220302581787,0,0,0,0,0
1.839162826538086,0,0,0,0,0
1.842369794845581,0,0,0,0,0
1.84830641746521,0,0,0,0,0
1.8555419445037842,0,0,0,0,0
1.8619718551635742,0,0,0,0,0
1.8695452213287354,0,0,0,0,0
1.8730053901672363,0,0,0,0,0
1.878601312637329,0,0,0,0,0
1.88215970993042,0,0,0,0,0
1.8861842155456543,0,0,0,0,0
1.8919379711151123,0,0,0,0,0
1.8980209827423096,0,0,0,0,0
1.904468297958374,0,0,0,0,0
1.9117813110351562,0,0,0,0,0
1.9178037643432617,0,0,0,0,0
1.9282763004302979,0,0,0,0,0
1.9355528354644775,0,0,0,0,0
1.9498672485351562,0,0,0,0,0
1.963852882385254,0,0,0,0,0
1.9768085479736328,0,0,0,0,0
1.9814934730529785,0,0,0,0,0
1.9868361949920654,0,0,0,0,0
1.9912030696868896,0,0,0,0,0
2.0045433044433594,0,0,0,0,0
2.010625123977661,0,0,0,0,0
2.018538236618042,0,0,0,0,0
2.0238723754882812,0,0,0,0,0
2.0317511558532715,0,0,0,0,0
2.0373470783233643,0,0,0,0,0
2.0418429374694824,0,0,0,0,0
2.0507969856262207,0,0,0,0,0
2.0607757568359375,0,0,0,0,0
2.070821523666382,0,0,0,0,0
2.077059745788574,0,0,0,0,0
2.0838239192962646,0,0,0,0,0
2.09151029586792,0,0,0,0,0
2.097249746322632,0,0,0,0,0
2.103314161300659,0,0,0,0,0
2.1092841625213623,0,0,0,0,0
2.1152162551879883,0,0,0,0,0
2.11984920501709,0,0,0,0,0
2.1274900436401367,0,0,0,0,0
2.132336378097534,0,0,0,0,0
2.140221118927002,0,0,0,0,0
2.14896297454834,0,0,0,0,0
2.1541969776153564,0,0,0,0,0
2.162350654602051,0,0,0,0,0
2.1691904067993164,0,0,0,0,0
2.1732943058013916,0,0,0,0,0
2.177701473236084,0,0,0,0,0
2.1841237545013428,0,0,0,0,0
2.1902923583984375,0,0,0,0,0
2.1954638957977295,0,0,0,0,0
2.2036659717559814,0,0,0,0,0
2.2099125385284424,0,0,0,0,0
2.2170028686523438,0,0,0,0,0
2.22379469871521,0,0,0,0,0
2.229386806488037,0,0,0,0,0
2.2336413860321045,0,0,0,0,0
2.2401533126831055,0,0,0,0,0
2.2483582496643066,0,0,0,0,0
2.254953622817993,0,0,0,0,0
2.2668938636779785,0,0,0,0,0
2.2706878185272217,0,0,0,0,0
2.276047706604004,0,0,0,0,0
2.281621217727661,0,0,0,0,0
2.290496826171875,0,0,0,0,0
2.298626661300659,0,0,0,0,0
2.3090810775756836,0,0,0,0,0
2.314324378967285,0,0,0,0,0
2.325317144393921,0,0,0,0,0
2.3388781547546387,0,0,0,0,0
2.355586528778076,0,0,0,0,0
2.364597797393799,0,0,0,0,0
2.379417657852173,0,0,0,0,0
2.389437437057495,0,0,0,0,0
2.396188974380493,0,0,0,0,0
2.406621217727661,0,0,0,0,0
2.416041374206543,0,0,0,0,0
2.423919439315796,0,0,0,0,0
2.4304327964782715,0,0,0,0,0
2.439326763153076,0,0,0,0,0
2.4455366134643555,0,0,0,0,0
2.4533419609069824,0,0,0,0,0
2.4614315032958984,0,0,0,0,0
2.4689462184906006,0,0,0,0,0
2.4769132137298584,0,0,0,0,0
2.4840586185455322,0,0,0,0,0
2.4909911155700684,0,0,0,0,0
2.49759840965271,0,0,0,0,0
2.5045225620269775,0,0,0,0,0
2.5169572830200195,0,0,0,0,0
2.5276472568511963,0,0,0,0,0
2.53413987159729,0,0,0,0,0
2.5422611236572266,0,0,0,0,0
2.5508196353912354,0,0,0,0,0
2.563143014907837,0,0,0,0,0
2.5678348541259766,0,0,0,0,0
2.577000617980957,0,0,0,0,0
2.5830771923065186,0,0,0,0,0
2.5895261764526367,0,0,0,0,0
2.6000967025756836,0,0,0,0,0
2.6069111824035645,0,0,0,0,0
2.61301326751709,0,0,0,0,0
2.626779794692993,0,0,0,0,0
2.6327579021453857,0,0,0,0,0
2.638827085494995,0,0,0,0,0
2.648040533065796,0,0,0,0,0
2.6542723178863525,0,0,0,0,0
2.662639617919922,0,0,0,0,0
2.669762372970581,0,0,0,0,0
2.6770973205566406,0,0,0,0,0
2.6868748664855957,0,0,0,0,0
2.692567825317383,0,0,0,0,0
2.701092004776001,0,0,0,0,0
2.7104032039642334,0,0,0,0,0
2.7312850952148438,0,0,0,0,0
2.7361488342285156,0,0,0,0,0
2.745779514312744,0,0,0,0,0
2.760378122329712,0,0,0,0,0
2.7656502723693848,0,0,0,0,0
2.7741708755493164,0,0,0,0,0
2.7810752391815186,0,0,0,0,0
2.7923667430877686,0,0,0,0,0
2.7983498573303223,0,0,0,0,0
2.8221211433410645,0,0,0,0,0
2.8290038108825684,0,0,0,0,0
2.8366522789001465,0,0,0,0,0
2.8492109775543213,0,0,0,0,0
2.8557181358337402,0,0,0,0,0
2.8649685382843018,0,0,0,0,0
2.879190683364868,0,0,0,0,0
2.88606333732605,0,0,0,0,0
2.902836799621582,0,0,0,0,0
2.9123504161834717,0,0,0,0,0
2.918721914291382,0,0,0,0,0
2.9362564086914062,0,0,0,0,0
2.9427030086517334,0,0,0,0,0
2.9570515155792236,0,0,0,0,0
2.962531805038452,0,0,0,0,0
2.9679112434387207,0,0,0,0,0
2.973721504211426,0,0,0,0,0
2.985189437866211,0,0,0,0,0
2.9999494552612305,0,0,0,0,0
3.0078651905059814,0,0,0,0,0
3.0162277221679688,0,0,0,0,0
3.0293445587158203,0,0,0,0,0
3.0355355739593506,0,0,0,0,0
